Country Code,Year,Metric,Value,YoY_Growth_%,Rolling_3Y_Avg,Share_of_G20_%,Rank_in_G20
RUS,2022,Current account balance (% of GDP),10.37412785,51.86680062,6.52477115,82.91890742,2
RUS,2023,Current account balance (% of GDP),2.386621451,-76.99448585,6.530606521,-140.2889573,4
RUS,2024,Current account balance (% of GDP),2.865291841,20.05640187,5.208680381,100.2434962,3
SAU,2005,Current account balance (% of GDP),28.12463924,,28.12463924,76.78739649,1
SAU,2006,Current account balance (% of GDP),27.35301434,-2.74359038,27.73882679,77.30511616,1
SAU,2007,Current account balance (% of GDP),23.89692064,-12.63514747,26.4581914,89.51741859,1
SAU,2008,Current account balance (% of GDP),26.88424343,12.50086921,26.04472614,142.3762848,1
SAU,2009,Current account balance (% of GDP),6.602954038,-75.43931614,19.12803937,99.36577696,1
SAU,2010,Current account balance (% of GDP),14.08818149,113.3617985,15.85845965,499.8611051,1
SAU,2011,Current account balance (% of GDP),24.23965054,72.0566317,14.97692869,352.00798,1
SAU,2012,Current account balance (% of GDP),23.09602974,-4.717975605,20.47462059,774.1788933,1
SAU,2013,Current account balance (% of GDP),18.58620204,-19.52641967,21.97396077,-750.2274415,1
SAU,2014,Current account balance (% of GDP),10.19621689,-45.14093379,17.29281622,-270.2545012,1
SAU,2015,Current account balance (% of GDP),-7.591465875,-174.4537505,7.063651018,51.45622119,19
SAU,2016,Current account balance (% of GDP),-3.547797803,-53.2659718,-0.314348931,49.28873294,17
SAU,2017,Current account balance (% of GDP),1.635771603,-146.106675,-3.167830692,-36.26915423,6
SAU,2018,Current account balance (% of GDP),8.229061934,403.0691277,2.105678578,343.5337598,2
SAU,2019,Current account balance (% of GDP),4.325750994,-47.43324295,4.730194844,35.99730591,2
SAU,2020,Current account balance (% of GDP),-3.326674789,-176.9039825,3.076046047,-31.45984162,18
SAU,2021,Current account balance (% of GDP),4.124883849,-223.9942017,1.707986685,13.71645188,4
SAU,2022,Current account balance (% of GDP),12.13433143,194.1738937,4.31084683,96.98796071,1
SAU,2023,Current account balance (% of GDP),2.883121029,-76.23996802,6.38077877,-169.473899,3
SAU,2024,Current account balance (% of GDP),-0.459359187,-115.9327057,4.852697757,-16.07088336,10
TUR,2005,Current account balance (% of GDP),-4.143667815,,-4.143667815,-11.31326382,17
TUR,2006,Current account balance (% of GDP),-5.593849165,34.9975291,-4.86875849,-15.80934204,17
TUR,2007,Current account balance (% of GDP),-5.422699911,-3.05959723,-5.05340563,-20.31333263,18
TUR,2008,Current account balance (% of GDP),-5.117274888,-5.632342339,-5.377941321,-27.10057989,18
TUR,2009,Current account balance (% of GDP),-1.749297204,-65.81584453,-4.096424001,-26.32462301,11
TUR,2010,Current account balance (% of GDP),-5.743485207,228.3310117,-4.203352433,-203.7839209,19
TUR,2011,Current account balance (% of GDP),-8.870327236,54.44154406,-5.454369882,-128.8148097,19
TUR,2012,Current account balance (% of GDP),-4.746547117,-46.48960527,-6.453453187,-159.1042545,18
TUR,2013,Current account balance (% of GDP),-5.150244865,8.505082497,-6.255706406,207.8883582,18
TUR,2014,Current account balance (% of GDP),-3.419833467,-33.59862383,-4.43887515,90.64395138,16
TUR,2015,Current account balance (% of GDP),-2.470630429,-27.75582634,-3.680236254,16.7463449,11
TUR,2016,Current account balance (% of GDP),-2.548860104,3.166385165,-2.813108,35.41072292,13
TUR,2017,Current account balance (% of GDP),-4.091440141,60.52038848,-3.036976891,90.71747743,18
TUR,2018,Current account balance (% of GDP),-1.87464992,-54.18117202,-2.838316722,-78.2598965,9
TUR,2019,Current account balance (% of GDP),1.972915018,-205.2417839,-1.331058348,16.41787184,7
TUR,2020,Current account balance (% of GDP),-4.300200588,-317.9617748,-1.400645163,-40.66632239,19
TUR,2021,Current account balance (% of GDP),-0.758783251,-82.35470101,-1.028689607,-2.523177459,16
TUR,2022,Current account balance (% of GDP),-5.102200356,572.4186847,-3.387061398,-40.78115143,19
TUR,2023,Current account balance (% of GDP),-3.566008898,-30.10841109,-3.142330835,209.615006,19
TUR,2024,Current account balance (% of GDP),-0.753671926,-78.86511369,-3.14062706,-26.36754407,14
USA,2005,Current account balance (% of GDP),-5.745982671,,-5.745982671,-15.68798966,18
USA,2006,Current account balance (% of GDP),-5.91102091,2.872236989,-5.82850179,-16.70573314,18
USA,2007,Current account balance (% of GDP),-5.088727357,-13.91119344,-5.581910313,-19.06227768,17
USA,2008,Current account balance (% of GDP),-4.715859904,-7.32732227,-5.238536057,-24.97472598,16
USA,2009,Current account balance (% of GDP),-2.622836322,-44.38264972,-4.142474528,-39.47023824,16
USA,2010,Current account balance (% of GDP),-2.870641454,9.447983102,-3.40311256,-101.8528907,13
USA,2011,Current account balance (% of GDP),-2.918620653,1.671375527,-2.80403281,-42.38418202,15
USA,2012,Current account balance (% of GDP),-2.572368474,-11.86355545,-2.787210194,-86.22578862,11
USA,2013,Current account balance (% of GDP),-2.010907971,-21.8265971,-2.500632366,81.16980212,9
USA,2014,Current account balance (% of GDP),-2.101176172,4.48892751,-2.228150872,55.69245188,12
USA,2015,Current account balance (% of GDP),-2.23255849,6.252798792,-2.114880878,15.13265361,10
USA,2016,Current account balance (% of GDP),-2.106997251,-5.624096288,-2.146910638,29.27202468,11
USA,2017,Current account balance (% of GDP),-1.874424271,-11.0381245,-2.071326671,41.56068174,13
USA,2018,Current account balance (% of GDP),-2.129357148,13.60059623,-2.036926224,-88.89300784,11
USA,2019,Current account balance (% of GDP),-2.050828083,-3.6879236,-2.018203168,-17.06623566,15
USA,2020,Current account balance (% of GDP),-2.815416521,37.28193716,-2.331867251,-26.62495238,16
USA,2021,Current account balance (% of GDP),-3.665291721,30.18648196,-2.843845442,-12.18817289,19
USA,2022,Current account balance (% of GDP),-3.891672104,6.176326489,-3.457460115,-31.10557374,18
USA,2023,Current account balance (% of GDP),-3.266070864,-16.07538413,-3.60767823,191.9842276,17
USA,2024,Current account balance (% of GDP),-3.884266824,18.92781834,-3.680669931,-135.8927845,19
ZAF,2005,Current account balance (% of GDP),-2.774775899,,-2.774775899,-7.575841786,16
ZAF,2006,Current account balance (% of GDP),-4.000124276,44.16026453,-3.387450087,-11.30515518,16
ZAF,2007,Current account balance (% of GDP),-4.861891607,21.54351394,-3.878930594,-18.21255519,16
ZAF,2008,Current account balance (% of GDP),-5.186181085,6.670026891,-4.682732323,-27.46550027,19
ZAF,2009,Current account balance (% of GDP),-2.384581874,-54.02046641,-4.144218188,-35.88482204,15
ZAF,2010,Current account balance (% of GDP),-1.299018056,-45.52428371,-2.956593671,-46.09030638,11
ZAF,2011,Current account balance (% of GDP),-2.019676285,55.47715257,-1.901092072,-29.32972025,12
ZAF,2012,Current account balance (% of GDP),-4.683736434,131.9053043,-2.667476925,-156.9988405,17
ZAF,2013,Current account balance (% of GDP),-5.338372748,13.97679658,-4.013928489,215.4820936,19
ZAF,2014,Current account balance (% of GDP),-4.812432595,-9.85206874,-4.944847259,127.5553065,18
ZAF,2015,Current account balance (% of GDP),-4.310286886,-10.43434269,-4.820364076,29.21584303,16
ZAF,2016,Current account balance (% of GDP),-2.633614517,-38.89932187,-3.918777999,36.58819634,14
ZAF,2017,Current account balance (% of GDP),-2.374367532,-9.843771108,-3.106089645,52.64567624,14
ZAF,2018,Current account balance (% of GDP),-3.000519394,26.37131168,-2.669500481,-125.2609006,17
ZAF,2019,Current account balance (% of GDP),-2.619990675,-12.68209498,-2.6649592,-21.80259703,16
ZAF,2020,Current account balance (% of GDP),2.003522752,-176.4706062,-1.205662439,18.94700037,7
ZAF,2021,Current account balance (% of GDP),3.73044877,86.19448007,1.037993616,12.40483925,6
ZAF,2022,Current account balance (% of GDP),-0.461509369,-112.3714169,1.757487384,-3.68877781,10
ZAF,2023,Current account balance (% of GDP),-1.613666888,249.6498656,0.551757505,94.85360359,15
ZAF,2024,Current account balance (% of GDP),-0.595522236,-63.09509474,-0.890232831,-20.83460756,12
ARG,2005,Market capitalization of listed companies (% of GDP),23.94635989,,23.94635989,1.877357509,16
ARG,2006,Market capitalization of listed companies (% of GDP),22.03333915,-7.988774674,22.98984952,1.464389893,17
ARG,2007,Market capitalization of listed companies (% of GDP),19.8483842,-9.916585677,21.94269441,1.138196906,17
ARG,2008,Market capitalization of listed companies (% of GDP),11.02184322,-44.46982127,17.63452219,1.315120533,17
ARG,2009,Market capitalization of listed companies (% of GDP),13.73818636,24.64508966,14.86947126,0.901347835,19
ARG,2010,Market capitalization of listed companies (% of GDP),15.08632035,9.813041934,13.28211665,0.993759246,19
ARG,2011,Market capitalization of listed companies (% of GDP),8.220149459,-45.51256193,12.34821873,0.703790833,19
ARG,2012,Market capitalization of listed companies (% of GDP),6.273966253,-23.67576424,9.860145355,0.477764155,19
ARG,2013,Market capitalization of listed companies (% of GDP),9.619994839,53.33195064,8.03803685,0.681938539,19
ARG,2014,Market capitalization of listed companies (% of GDP),11.42690327,18.78284199,9.106954787,0.815864487,19
ARG,2015,Market capitalization of listed companies (% of GDP),9.438368633,-17.40221816,10.16175558,0.756867051,17
ARG,2016,Market capitalization of listed companies (% of GDP),11.40761061,20.86421976,10.7576275,0.815948606,17
ARG,2017,Market capitalization of listed companies (% of GDP),16.89484975,48.10156425,12.58027633,1.064041562,17
ARG,2018,Market capitalization of listed companies (% of GDP),8.762253617,-48.13654015,12.35490466,0.664442238,17
ARG,2019,Market capitalization of listed companies (% of GDP),8.798018523,0.408170173,11.48504063,0.56179802,16
ARG,2020,Market capitalization of listed companies (% of GDP),8.360651602,-4.971197991,8.640307914,0.452171276,16
ARG,2021,Market capitalization of listed companies (% of GDP),8.580816227,2.633342886,8.579828784,0.461671263,17
ARG,2022,Market capitalization of listed companies (% of GDP),8.367361074,-2.48758565,8.436276301,0.522906623,17
ARG,2023,Market capitalization of listed companies (% of GDP),0,-100,5.649392433,0,16
ARG,2024,Market capitalization of listed companies (% of GDP),0,,2.789120358,0,13
AUS,2005,Market capitalization of listed companies (% of GDP),115.5703647,,115.5703647,9.060537509,5
AUS,2006,Market capitalization of listed companies (% of GDP),146.4233357,26.69626514,130.9968502,9.731654893,2
AUS,2007,Market capitalization of listed companies (% of GDP),151.8483876,3.705046028,137.9473627,8.70767934,3
AUS,2008,Market capitalization of listed companies (% of GDP),64.75367039,-57.35636618,121.0084646,7.726373874,5
AUS,2009,Market capitalization of listed companies (% of GDP),135.8700263,109.8259843,117.4906948,8.914288301,2
AUS,2010,Market capitalization of listed companies (% of GDP),126.6053416,-6.818784767,109.0763461,8.339689595,3
AUS,2011,Market capitalization of listed companies (% of GDP),85.66983517,-32.33315903,116.048401,7.334859901,5
AUS,2012,Market capitalization of listed companies (% of GDP),89.61841875,4.609071067,100.6311985,6.824465803,6
AUS,2013,Market capitalization of listed companies (% of GDP),86.61073643,-3.356098405,87.29966345,6.139628978,7
AUS,2014,Market capitalization of listed companies (% of GDP),87.77080617,1.339406389,87.99998712,6.266709543,6
AUS,2015,Market capitalization of listed companies (% of GDP),87.84774934,0.087663748,87.40976398,7.044550763,5
AUS,2016,Market capitalization of listed companies (% of GDP),105.1089374,19.6489815,93.57583096,7.518094182,4
AUS,2017,Market capitalization of listed companies (% of GDP),113.7962081,8.265016218,102.2509649,7.166911618,5
AUS,2018,Market capitalization of listed companies (% of GDP),88.44321851,-22.27929208,102.4494547,6.706654773,6
AUS,2019,Market capitalization of listed companies (% of GDP),106.8121664,20.76919885,103.0171977,6.820497529,6
AUS,2020,Market capitalization of listed companies (% of GDP),129.5195703,21.2591923,108.2583184,7.004840314,7
AUS,2021,Market capitalization of listed companies (% of GDP),121.2409213,-6.391813209,119.190886,6.52309148,7
AUS,2022,Market capitalization of listed companies (% of GDP),99.30885294,-18.08965827,116.6897815,6.206169004,8
AUS,2023,Market capitalization of listed companies (% of GDP),103.5108004,4.231191216,108.0201915,6.381283096,8
AUS,2024,Market capitalization of listed companies (% of GDP),99.13896502,-4.223554812,100.6528728,7.054724069,7
BRA,2005,Market capitalization of listed companies (% of GDP),53.23338559,,53.23338559,4.173414942,10
BRA,2006,Market capitalization of listed companies (% of GDP),64.12336861,20.45705511,58.6783771,4.261796736,10
BRA,2007,Market capitalization of listed companies (% of GDP),98.03858477,52.89057155,71.79844632,5.621979742,9
BRA,2008,Market capitalization of listed companies (% of GDP),34.90661176,-64.39502687,65.68952171,4.165038546,11
BRA,2009,Market capitalization of listed companies (% of GDP),80.21898842,129.8102977,71.05472831,5.263082739,8
BRA,2010,Market capitalization of listed companies (% of GDP),69.97189646,-12.77389825,61.69916555,4.609157003,9
BRA,2011,Market capitalization of listed companies (% of GDP),46.97487936,-32.86607662,65.72192141,4.021884229,11
BRA,2012,Market capitalization of listed companies (% of GDP),49.79040958,5.993693345,55.5790618,3.791552587,10
BRA,2013,Market capitalization of listed companies (% of GDP),41.26687432,-17.11882936,46.01072109,2.925310508,12
BRA,2014,Market capitalization of listed companies (% of GDP),34.35990128,-16.73733027,41.80572839,2.453247619,15
BRA,2015,Market capitalization of listed companies (% of GDP),27.21844343,-20.7842793,34.28173968,2.182659292,15
BRA,2016,Market capitalization of listed companies (% of GDP),42.24322944,55.20075404,34.60719138,3.021518298,14
BRA,2017,Market capitalization of listed companies (% of GDP),46.26644878,9.523938837,38.57604055,2.913871691,13
BRA,2018,Market capitalization of listed companies (% of GDP),47.82764763,3.374364994,45.44577528,3.626773501,10
BRA,2019,Market capitalization of listed companies (% of GDP),63.38382352,32.52548822,52.49263998,4.047377992,9
BRA,2020,Market capitalization of listed companies (% of GDP),66.9581653,5.639201898,59.38987882,3.621315718,10
BRA,2021,Market capitalization of listed companies (% of GDP),48.83596027,-27.06496654,59.72598303,2.627507553,12
BRA,2022,Market capitalization of listed companies (% of GDP),40.69922413,-16.66136203,52.1644499,2.543441554,13
BRA,2023,Market capitalization of listed companies (% of GDP),45.23679797,11.1490426,44.92399412,2.788779654,12
BRA,2024,Market capitalization of listed companies (% of GDP),30.23346873,-33.16620519,38.72316361,2.151412207,10
CAN,2005,Market capitalization of listed companies (% of GDP),126.3467476,,126.3467476,9.90538923,3
CAN,2006,Market capitalization of listed companies (% of GDP),128.9133218,2.031373445,127.6300347,8.567896325,5
CAN,2007,Market capitalization of listed companies (% of GDP),148.8643634,15.47632262,134.7081443,8.536561778,4
CAN,2008,Market capitalization of listed companies (% of GDP),66.55883269,-55.28894145,114.7788393,7.941764891,3
CAN,2009,Market capitalization of listed companies (% of GDP),122.028302,83.33900562,112.4838327,8.006147455,3
CAN,2010,Market capitalization of listed companies (% of GDP),134.24452,10.01097103,107.6105516,8.842894085,2
CAN,2011,Market capitalization of listed companies (% of GDP),106.6661219,-20.54340695,120.979648,9.132515069,3
CAN,2012,Market capitalization of listed companies (% of GDP),112.667433,5.626257829,117.8593583,8.579654206,4
CAN,2013,Market capitalization of listed companies (% of GDP),114.4711752,1.600943754,111.2682434,8.114589176,4
CAN,2014,Market capitalization of listed companies (% of GDP),116.0415795,1.371877466,114.3933959,8.285202166,4
CAN,2015,Market capitalization of listed companies (% of GDP),102.3700787,-11.7815535,110.9609444,8.209102923,4
CAN,2016,Market capitalization of listed companies (% of GDP),130.4665966,27.44602549,116.2927516,9.331843564,3
CAN,2017,Market capitalization of listed companies (% of GDP),143.5220535,10.00674291,125.4529096,9.039052265,3
CAN,2018,Market capitalization of listed companies (% of GDP),112.3207512,-21.73972677,128.7698004,8.517289566,4
